id,product_name,brand_name,review,rating,review_votes
166273,"CNPGD [U.S. Office Extended Warranty] Smartwatch + Unlocked Watch Cell Phone All in 1 Bluetooth Watch for iPhone Android Samsung Galaxy Note,Nexus,htc,Sony Brown",CNPGD,"works good but keep cutting out ,keep turning it back on , will return number are small and a bit bulky",1,2
312229,Samsung Galaxy Grand Prime DUOS G531H/DS - Gold (International Version),Samsung,"Works good and it's very fast,I have the gold one and it's beautiful so I don't use a case for it,I used my old phone sim card and it works fine",5,1
185935,HTC 1 X Unlocked GSM Android Smartphone with Beats Audio Sound and Front-Facing Speakers - White,HTC,Works good all but the speaker. Cant hear it at all. I would have liked to have known that up front..the beats audio is the main reason i bought it,1,1
153854,BLU Studio Selfie - Smartphone - GSM Unlocked - Gold,BLU,Works fine for strength talk came with a clear plastic case I didn't know that I ordered a different on at same time I ordered the phone have not tried using the duel sim card reader on it only have one phone line,5,1
223560,LG G4 Power Charger Pack (2900mAh Battery BCK-4800 + Charging Cradle) 100% Genuine Guarantee,LG,Works exactly as I hoped it would. Must have for LG G4 users.,5,1
266564,Nokia Lumia 1020 RM-877 32GB Unlocked GSM Phone w/ 41MP Camera - White (International Version),Nokia,"Works beautifully, no problems so far with anything. I am new to smart phones and like the windows phone platform very much. It cannot compare to other phones since this is the first for me.The camera takes great pictures, but it is slow to start up and I between shots, so not good for action shots. It is not quick to change any camera setting, so I usually end up using Auto mode most of the time to avoid missing out on quick shots.Battery life is not the longest, so I have to recharge every night. I listen to audiobooks without head phones and use the camera and checking emails. If you use the camera a lot you might not even make it through the day without charging. The extra battery in the camera grip is handy for that, but then you have no protective casing available anymore!So overall I love my phone and am happy with it. It has downsides but I decided they are outweighed by the high quality pictures I get.",5,4
332042,Samsung Galaxy S Blaze 4G SGH-T769 GSM Black - Unlocked International Version - Use With Any SIM,Samsung,works as good as the one i got from t-mobile at half the price,4,1
24339,Apple iPhone 5c 16GB (Green) - AT&T,Apple,"Works as described, fast shipping.",5,1
117335,BLU Diva Flex 2.4 - Flip phone - unlocked Dual Sim - Gold,BLU,works as addvertize,5,1
42648,Apple iPhone 5s 32GB (Gold) - AT&T,Apple,Works and arrived as advertised. I feel the the motherboard was scrapped from a 4s because it shows up on AT&T and iTunes as a 4s. I crossed-checked the serial number through Apple and it says it is a 5s so the controlling component must have been from a 4s. Other than that I'm happy with the purchase.,4,1
4088,"Apple A1533 Unlocked iPhone 5S Smart Phone, 16 GB (White)",Apple,Working perfect :D,5,1
115009,"BLU Dash M - 5.0"" Smartphone - Global GSM Unlocked - Black",BLU,Working great,5,1
264388,"Nokia E7-00 Unlocked GSM Phone with Touchscreen, QWERTY Keyboard, Easy E-mail Setup, GPS Navigation, 8 MP Camera--U.S. Version with Warranty (Blue)",Nokia,"Worked great, beautiful phone, wish I didn't have to send it back. I have Consumer Cellular and although this will work with their system for calls and basic texts, after an hour on the phone, they could not get it to work online or send/receive multimedia texts. Other than that, this is a great phone.",5,1
387895,Sony Xperia E C1504 Unlocked Android Phone--U.S. Warranty (Pink),Sony,Worked great for the first couple of weeks then the unlocked claim became locked and wouldn't work with Tmobile. Item was returned for refund,2,27
52111,"Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Smartphone, Gold (Certified Refurbished)",Apple,worked for 3 weeks then started freezing and screen went black. Only worked again once the phone battery completely died. Would not buy not worth the hassle.,2,2
78406,Apple Smart Watch Sport 38mm - Stainless Steel/White (Certified Refurbished),Apple,"Worked fine, however this is on the notification screen. I am returning now and re ordering in hopes that it won't be like this on the next one.",2,8
166594,"CNPGD [U.S. Office Extended Warranty] Smartwatch + Unlocked Watch Cell Phone All in 1 Bluetooth Watch for iPhone Android Samsung Galaxy Note,Nexus,htc,Sony Brown",CNPGD,"Worke fine with all local operators (I live in Guatemala, Central America). Digital services are fully operative. Do not try to navigate. The browser is useless. Bluetooth connectivity works great with earpiece. Camera is just for fun. I recommend it as a secondary phone.",4,13
109216,BLU Dash JR 4.0 D142 Unlocked Dual Sim Phone - Blue,BLU,work very good ! thank you!!,4,1
218,"[XMAS DEAL] Jethro [SC118] Simple Unlocked Quad-band GSM Senior & Kids Cell Phone, SOS Button, Easy to Use, Light Weight, Large Keyboard [New Firmware Edition]",Jethro,"Word to the wise: Check with the seller for the type of service this phone does NOT work with if you are technically challenged like I am. I learned something new - ""unlocked"" is not ""unlocked"" for all mobile service carriers, like Sprint. It would have been helpful to read that in the product description before purchasing. It seems like a perfect phone for seniors. Apparently I was having a senior moment when I ordered it.",3,7
38890,"Apple iPhone 5c Factory Unlocked Cellphone, 8GB, Blue",,wont buy again had to send back phone wouldn't stop cutting off,1,2
126637,"BLU Life One Unlocked Dual Sim Phone L120, 16 GB, White",BLU,"wonderful phone, really nice and easy, well contruction also, i certanly recommend it, and the price is very good too.",5,1
343487,Samsung Galaxy S4 M919 16GB Unlocked GSM 4G LTE 8-Core Smartphone w/ 13MP Camera - White Frost (No Warranty),Samsung,Wonderful device.,5,1
231842,LG Nexus 5X Unlocked Smartphone with 5.2-Inch 32GB H790 4G LTE (Carbon Black),LG,"Wonderful camera, loving the fact that it comes with ""vanilla"" Android 6 (no launchers customized by the manufacturer). Only thing that I think could be better is the RAM in this phone. It runs fine, but when I have more than about 3 apps open it will suspend the ones I haven't been using. Given the opportunity, I would probably find another phone.",4,2
80093,"ASUS ZenFone 2 Laser Unlocked Smartphone, 3GB RAM, 32GB Storage",ASUS Computers,"Within the 3 months the phone is useless. Noticed the issue within few days of purchase. Had problem with booting. Now, phone is completely useless. It keeps rebooting itself on and on. I have zenfone (not laser version and has no issue). Laser version is unreliable.",1,2
127046,"BLU Life Play Unlocked Dual Sim Phone with Quad-Core 1.2GHz Processor, Android 4.2 JB, 4.7-inch IPS HD Display, 4G HSPA+ up to 42Mbps and 8MP Camera (Blue)",CT-Miami LLC,"within a month after purchasing, the phone stopped charging. Have to be taking out the battery and use a universal charger to chagre it",1,2
133387,BLU S480U Unlocked Studio 7.0 II Smartphone with 5MP Main Camera (Gold),BLU,"With the cost and functionality, this is an amazing value! It's great for what it is, a large, basic phone. Does everything I need it to. I just wish there were more options for cases.",5,1
243629,Moto G Plus (4th Gen.) Unlocked - Black - 64GB - U.S. Warranty,Motorola,"With price factored in, this has to be a 5 star phone. The specs are good, the phone is plastic, but feels very sturdy. The battery lasts all day. Lenovo continued motorola's theme of a bare Android O.S., so there is NO bloatware whatsoever on this phone. All apps are google, including the keyboard, phone and messaging app. Screen is large and crystal clear. I was actually debating removing a start because of a really annoying design flaw of this phone. The back is removable for easy access to sim and micro SD card slot. You'd think, if you were smart, that you would make the battery removable, if you are making the back removable, but no, they failed horribly at this reasoning. I have no idea why the made the battery built in. In any event, for $299.00 for 64gb storage, 4gb memory, expandable storage, and a pure Google OS with no contract and fully unlocked on ALL CARRIERS, i had to give it 5 stars anyways, though 4.5 is probably more accurate in my opinion. The fingerprint scanner is actually better than my Note 5. It is faster, and unlocks your screen instantly without having to press any buttons from screen off. More and more apps are integrating logins with the phones finger print scanner, so I imagine this feature will only become more and more useful as time goes on. This phone is 70% cheaper than say a Galaxy note 7 that catches fire, or an iPhone 7. I'm very please with this phone at this price level, and to not be tied down in a verizon contract is really very satisfying.Any gamers out there wonder how the phone handles games, i can't really help you there. I do play Clash Royale without any issues, though I'm not sure how demanding that game is. If you're looking for a decent smart phone, at a lower price point, i'm sure the Moto g4 play , or Moto g4 is also a good choice.",5,2
265606,Nokia E72 Unlocked Phone Featuring GPS with Voice Navigation - U.S. Version with Full Warranty (Zodium Black),Nokia,"With one word: NO.After owning and E71 for over a year, which for me was by far the best phone that I have ever used, I was really excited about getting the new E72 since it featured a 600Mhz CPU which seemed to be my main and only issue with the E71. However the CPU was the only upgrade in this unit and almost everything else seemed to be in fact a downgrade. As mentioned by another reviewer this phone has serious stability issues. The FP2 OS is extremely buggy and crashes, reboots and freezes several times a day. Nokia really needs to work on a new firmware to correct this. Below is every quality of the phone that I could think of as compared to the E71.HARDWARE-----------------------------BUILD QUALITY: Definitely not as solid of a feeling compared to the mostly metal E71. The D-pad feels like cheap plastic and it has some free play. The back cover tends to move occasionally when you are holding the phone to your ear.SPEAKERPHONE: Very poor quality compared to the E71. There is very noticeable buzzing near the maximum volume, even with high quality music files. Calls on speakerphone at max volume are plain annoying due to the buzzing. On top of that the speaker is not as loud as the one on the E71.CALL QUALITY: Excellent call quality except at the maximum volume where the call speaker also becomes distorted.KEYBOARD AND TOUCHPAD: The keyboard feels slightly better than the one on the E71. The buttons seem to give out somewhat of a better feedback. However the E72 is slightly wider than the E71 which makes it a little harder to type on with one hand. The new track pad navigation provides a very inconsistent performance and it is not even close to the one on the newer blackberries. Scrolling up and down is perfectly fine but scrolling sideways becomes an exercise. The good news is that the original directional pad like on the E71 is still there so you can just disable the touchpad if you hate it just as much as I did after a week of usage.CAMERA: It is still a cell phone camera so keep your expectations low. It takes decent pictures and the quality is about the same as the E71 but with 5 megapixel images and slightly wider lens. The camera application now has built-in panorama mode. Video at 640x480 is plain horrible. The flash on this phone is actually pretty decent. One thing that was very annoying to me is that it uses a very bright focus light(AKA The flash) which makes focusing at macro impossible if you are trying to take a picture of something with brighter colors that reflect more light. There is no way to disable the focus light either, not even in macro mode. Nokia should think about this as well.BATTERY LIFE: There is simply nothing like it. Except the E71. The battery life on the E72 is also exceptional. I am able to get 2 to 3 days of very heavy usage on it, including 2 to 3 hours of talking, 2 hours of browsing and some text messaging. I have not seen any other phone in this category which gets even close to these stats.GPS: Works great and it gets a position fix generally within 5 seconds. It seems a little faster than the E71. The E72 also has a compass.SOFTWARE-------------------------This is the bad part.FP2: Aside from unifying various internet connections I really did not see much if any of an improvement in this version of the Symbian OS. In fact it features some ugly menu transitions and it has a lot of stability issues. You would get out of memory error with a subsequent freezing at least a couple of times in a day and reboots and total freezes which require battery removal are not uncommon either.APPLICATION UNLOCK: Yes, the phone is hackable with HelloOX 2 and up.WEB BROWSER: The browser is definitely improved from the E71 afar as rendering and navigation goes. However I was never able to complete even ONE single browsing session without this thing crashing and just exiting in the middle of something. It would have been great if it did not crash.E-MAIL: About as bad as the client available on my first T-Mobile Pocket PC with Windows Mobile 2002. Although that one was a little better than what Nokia has provided. It is almost 2010 and Nokia still does not have an e-mail client which supports in-line HTML. The Nokia messaging software and service is plain horrible. After 3 days of usage I just cancelled my account and went to using webmail. It is really that bad and this is unacceptable for a supposed ""business"" device. As an alternative, I would recommend Emoze. Their software even partially supports in-line HTML. If you have Hotmail, you can download Windows Live for Symbian. It works really well.PODCASTING & INTERNET RADIO: Missing!!!???! Very disappointing.SIP CLIENT: Missing!!! The SIP settings are there, but there is no client. So forget about gizmo or any similar service unless you are using a third party client like Nimbuzz or Fring.OFFICE APPLICATIONS: This is one positive category. Quickoffice features a free upgrade to open and edit Office 2007 documents. Nokia has also added Wpresenter, Multiscanner and Font Magnifier as standard applications.--------------------Overall the E72 is a mixed bag for me. It delivers on speed and the browser is well improved but the stability issues, missing software and some other quirks make this device seem like a downgrade. If I was aware of these issues it is likely that I would have stayed with the E71. So if you are in doubt, my advice would be save your money or at least wait for a firmware update which fixes the stability issues. I hope this was helpful.",2,146
